START_LEVELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_TYPE,TARGET_TYPE_AS_TEXT,TARGET_LIST_NUMBER,TARGET_ID,TARGET_PART_NUMBER,CHANNEL,PARAMETER_TYPE,PARAMETER_TYPE_AS_TEXT,LEVEL,LEVEL_REFERENCE_TYPE,LEVEL_REFERENCE_TYPE_AS_TEXT,LEVEL_REFERENCE_LIST_NUMBER,LEVEL_REFERENCE_ID,FADE_TIME,DELAY_TIME,MARK_CUE,TRACK_TYPE,EFFECT,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,17,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,17,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,17,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,37,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,37,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,37,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,37,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,38,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,38,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,38,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,38,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,39,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,39,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,39,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,39,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,40,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,40,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,40,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,40,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,41,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,41,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,41,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,41,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,42,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,42,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,42,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,42,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,31,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,31,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,31,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,31,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,32,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,32,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,32,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,32,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,33,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,33,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,33,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,33,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,34,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,34,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,34,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,34,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,35,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,35,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,35,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,35,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,36,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,36,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,36,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,36,50,Indigo,57,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,36,20675,Lime,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,1,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,1,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,1,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,1,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,2,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,2,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,2,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,2,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,3,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,3,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,3,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,3,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,5,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,5,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,5,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,5,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,6,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,6,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,6,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,6,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,7,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,7,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,7,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,7,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,9,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,9,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,9,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,9,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,10,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,10,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,10,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,10,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,11,1,Intens,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,11,12,Red,89,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,11,13,Green,29,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.5,,11,14,Blue,55,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,13,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,13,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,13,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,13,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,14,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,14,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,14,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,14,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,15,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,15,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,15,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,15,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,16,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,16,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,16,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,16,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,17,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,17,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,17,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,37,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,37,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,37,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,37,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,38,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,38,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,38,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,38,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,39,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,39,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,39,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,39,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,40,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,40,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,40,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,40,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,41,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,41,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,41,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,41,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,42,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,42,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,42,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,42,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,31,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,31,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,31,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,31,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,32,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,32,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,32,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,32,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,33,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,33,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,33,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,33,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,34,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,34,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,34,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,34,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,35,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,35,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,35,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,35,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,36,12,Red,255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,36,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,36,14,Blue,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,36,50,Indigo,2,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,36,20675,Lime,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,1,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,1,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,1,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,1,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,2,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,2,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,2,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,2,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,3,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,3,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,3,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,3,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,5,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,5,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,5,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,5,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,6,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,6,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,6,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,6,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,7,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,7,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,7,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,7,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,9,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,9,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,9,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,9,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,10,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,10,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,10,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,10,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,11,1,Intens,100,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,11,12,Red,75,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,11,13,Green,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.6,,11,14,Blue,20,,,,,,,,,,,,,,,,,,,,,,,,,
END_LEVELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START_TARGETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_TYPE,TARGET_TYPE_AS_TEXT,TARGET_LIST_NUMBER,TARGET_ID,TARGET_DCID,PART_NUMBER,LABEL,TIME_DATA,UP_DELAY,DOWN_TIME,DOWN_DELAY,FOCUS_TIME,FOCUS_DELAY,COLOR_TIME,COLOR_DELAY,BEAM_TIME,BEAM_DELAY,DURATION,MARK,BLOCK,ASSERT,ALL_FADE,PREHEAT,FOLLOW,LINK,LOOP,CURVE,RATE,EXTERNAL_LINKS,EFFECTS,MODE,CUE_NOTES,SCENE_TEXT,SCENE_END
END_TARGETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
1,Cue,1,0.0,,,,4,,,,,,,,,,4,,,,,,F12.0,,,,,,,,,,
